elapsed_min,battery_v,battery_min_v,battery_max_v,coral_fault
172.91667,3.721,3.648,3.734,0
172.95,3.731,3.708,3.74,0
172.98333,3.728,3.702,3.747,0
173.01667,3.724,3.715,3.744,0
173.05,3.728,3.705,3.737,0
173.08333,3.721,3.664,3.731,0
173.11667,3.728,3.712,3.737,0
173.15,3.724,3.696,3.74,0
173.18333,3.718,3.705,3.734,0
173.21667,3.7295,3.702,3.744,0
173.25,3.726,3.459,3.737,0
173.28333,3.731,3.705,3.76,0
173.31667,3.728,3.712,3.75,0
173.35,3.724,3.705,3.744,0
173.38333,3.7295,3.715,3.74,0
173.41667,3.724,3.657,3.74,0
173.45,3.718,3.705,3.756,0
173.48333,3.724,3.708,3.74,0
173.51667,3.7325,3.705,3.74,0
173.55,3.7225,3.692,3.74,0
173.58333,3.728,3.718,3.74,0
173.61667,3.718,3.657,3.74,0
173.65,3.726,3.718,3.734,0
173.68333,3.721,3.708,3.737,0
173.71667,3.721,3.696,3.74,0
173.75,3.7195,3.708,3.744,0
173.78333,3.7295,3.654,3.74,0
173.81667,3.7225,3.705,3.744,0
173.85,3.724,3.696,3.734,0
173.88333,3.724,3.712,3.737,0
173.91667,3.728,3.705,3.737,0
173.95,3.721,3.651,3.734,0
173.98333,3.726,3.708,3.734,0
174.01667,3.718,3.699,3.737,0
174.05,3.718,3.705,3.737,0
174.08333,3.726,3.708,3.744,0
174.11667,3.728,3.657,3.737,0
174.15,3.728,3.712,3.737,0
174.18333,3.724,3.708,3.737,0
174.21667,3.724,3.702,3.734,0
174.25,3.728,3.715,3.74,0
174.28333,3.7225,3.648,3.734,0
174.31667,3.718,3.699,3.737,0
174.35,3.724,3.699,3.734,0
174.38333,3.728,3.705,3.74,0
174.41667,3.721,3.705,3.74,0
174.45,3.724,3.654,3.744,0
174.48333,3.724,3.708,3.75,0
174.51667,3.726,3.689,3.737,0
174.55,3.724,3.712,3.74,0
174.58333,3.7195,3.699,3.731,0
174.61667,3.718,3.657,3.734,0
174.65,3.721,3.657,3.744,0
174.68333,3.731,3.699,3.737,0
174.71667,3.721,3.705,3.737,0
174.75,3.7225,3.715,3.734,0
174.78333,3.724,3.705,3.734,0
174.81667,3.724,3.654,3.737,0
174.85,3.724,3.708,3.74,0
174.88333,3.718,3.699,3.744,0
174.91667,3.728,3.692,3.744,0
174.95,3.724,3.702,3.74,0
174.98333,3.721,3.651,3.737,0
175.01667,3.724,3.712,3.734,0
175.05,3.721,3.705,3.731,0
175.08333,3.721,3.705,3.734,0
175.11667,3.728,3.712,3.737,0
175.15,3.7195,3.657,3.744,0
175.18333,3.718,3.702,3.731,0
175.21667,3.728,3.686,3.74,0
175.25,3.724,3.628,3.74,0
175.28333,3.718,3.702,3.731,0
175.31667,3.7195,3.648,3.731,0
175.35,3.721,3.702,3.731,0
175.38333,3.728,3.712,3.734,0
175.41667,3.721,3.712,3.737,0
175.45,3.718,3.68,3.731,0
175.48333,3.7195,3.088,3.74,0
175.51667,3.728,3.705,3.737,0
175.55,3.721,3.702,3.734,0
175.58333,3.7225,3.712,3.734,0
175.61667,3.718,3.705,3.74,0
175.65,3.721,3.641,3.74,0
175.68333,3.721,3.705,3.731,0
175.71667,3.718,3.705,3.731,0
175.75,3.718,3.699,3.734,0
175.78333,3.724,3.705,3.737,0
175.81667,3.718,3.705,3.731,0
175.85,3.721,3.648,3.737,0
175.88333,3.718,3.715,3.737,0
175.91667,3.718,3.699,3.728,0
175.95,3.718,3.708,3.734,0
175.98333,3.7225,3.705,3.734,0
176.01667,3.7135,3.654,3.724,0
176.05,3.7195,3.705,3.737,0
176.08333,3.7195,3.689,3.74,0
176.11667,3.728,3.699,3.737,0
176.15,3.7195,3.705,3.74,0
176.18333,3.718,3.657,3.728,0
176.21667,3.7225,3.712,3.75,0
176.25,3.718,3.712,3.737,0
176.28333,3.724,3.705,3.731,0
176.31667,3.715,3.708,3.744,0
176.35,3.718,3.667,3.734,0
176.38333,3.724,3.705,3.74,0
176.41667,3.718,3.705,3.731,0
176.45,3.724,3.692,3.734,0
176.48333,3.7225,3.705,3.737,0
176.51667,3.718,3.651,3.731,0
176.55,3.718,3.654,3.731,0
176.58333,3.718,3.696,3.731,0
176.61667,3.718,3.689,3.731,0
176.65,3.726,3.692,3.734,0
176.68333,3.724,3.705,3.74,0
176.71667,3.718,3.657,3.737,0
176.75,3.721,3.708,3.731,0
176.78333,3.721,3.699,3.731,0
176.81667,3.721,3.712,3.731,0
176.85,3.718,3.712,3.731,0
176.88333,3.708,3.638,3.731,0
176.91667,3.724,3.696,3.74,0
176.95,3.721,3.708,3.731,0
176.98333,3.721,3.696,3.734,0
177.01667,3.718,3.705,3.731,0
177.05,3.7195,3.651,3.728,0
177.08333,3.721,3.705,3.731,0
177.11667,3.718,3.705,3.737,0
177.15,3.7195,3.696,3.731,0
177.18333,3.715,3.699,3.724,0
177.21667,3.726,3.628,3.737,0
177.25,3.724,3.689,3.737,0
177.28333,3.718,3.702,3.734,0
177.31667,3.721,3.715,3.731,0
177.35,3.718,3.699,3.728,0
177.38333,3.718,3.651,3.734,0
177.41667,3.718,3.657,3.744,0
177.45,3.712,3.696,3.737,0
177.48333,3.724,3.705,3.734,0
177.51667,3.721,3.705,3.74,0
177.55,3.718,3.692,3.728,0
177.58333,3.7195,3.638,3.734,0
177.61667,3.721,3.708,3.731,0
177.65,3.718,3.705,3.737,0
177.68333,3.718,3.705,3.734,0
177.71667,3.718,3.702,3.731,0
177.75,3.71,3.648,3.724,0
177.78333,3.724,3.696,3.731,0
177.81667,3.7195,3.699,3.731,0
177.85,3.718,3.702,3.728,0
177.88333,3.718,3.705,3.728,0
177.91667,3.712,3.651,3.728,0
177.95,3.718,3.708,3.731,0
177.98333,3.718,3.705,3.731,0
178.01667,3.718,3.689,3.731,0
178.05,3.7165,3.686,3.731,0
178.08333,3.7195,3.638,3.74,0
178.11667,3.7195,3.689,3.734,0
178.15,3.718,3.705,3.724,0
178.18333,3.718,3.705,3.731,0
178.21667,3.7195,3.712,3.731,0
178.25,3.718,3.702,3.728,0
178.28333,3.718,3.638,3.731,0
178.31667,3.718,3.692,3.731,0
178.35,3.7195,3.705,3.731,0
178.38333,3.7225,3.689,3.731,0
178.41667,3.718,3.699,3.731,0
178.45,3.721,3.628,3.728,0
178.48333,3.718,3.708,3.731,0
178.51667,3.7225,3.712,3.731,0
178.55,3.718,3.705,3.731,0
178.58333,3.715,3.699,3.721,0
178.61667,3.7065,3.651,3.731,0
178.65,3.7195,3.705,3.731,0
178.68333,3.721,3.702,3.737,0
178.71667,3.718,3.702,3.731,0
178.75,3.721,3.705,3.731,0
178.78333,3.718,3.657,3.731,0
178.81667,3.718,3.705,3.731,0
178.85,3.718,3.708,3.728,0
178.88333,3.7165,3.699,3.728,0
178.91667,3.715,3.683,3.731,0
178.95,3.7225,3.648,3.737,0
178.98333,3.721,3.696,3.734,0
179.01667,3.721,3.705,3.74,0
179.05,3.718,3.712,3.728,0
179.08333,3.718,3.702,3.728,0
179.11667,3.718,3.644,3.728,0
179.15,3.715,3.702,3.731,0
179.18333,3.718,3.692,3.731,0
179.21667,3.718,3.702,3.731,0
179.25,3.7165,3.696,3.734,0
179.28333,3.718,3.699,3.75,0
179.31667,3.718,3.648,3.721,0
179.35,3.718,3.705,3.724,0
179.38333,3.715,3.705,3.728,0
179.41667,3.718,3.705,3.731,0
179.45,3.712,3.692,3.721,0
179.48333,3.715,3.644,3.731,0
179.51667,3.718,3.689,3.737,0
179.55,3.718,3.689,3.731,0
179.58333,3.718,3.702,3.728,0
179.61667,3.718,3.708,3.728,0
179.65,3.7165,3.638,3.731,0
179.68333,3.718,3.705,3.731,0
179.71667,3.718,3.705,3.728,0
179.75,3.708,3.692,3.721,0
179.78333,3.718,3.18,3.734,0
179.81667,3.718,3.651,3.737,0
179.85,3.715,3.699,3.731,0
179.88333,3.718,3.699,3.744,0
179.91667,3.715,3.692,3.728,0
179.95,3.718,3.702,3.724,0
179.98333,3.718,3.657,3.724,0
180.01667,3.718,3.689,3.728,0
180.05,3.7135,3.699,3.721,0
180.08333,3.721,3.689,3.731,0
180.11667,3.715,3.689,3.731,0
180.15,3.715,3.648,3.731,0
180.18333,3.718,3.648,3.728,0
180.21667,3.7165,3.705,3.724,0
180.25,3.718,3.699,3.731,0
180.28333,3.715,3.702,3.724,0
180.31667,3.712,3.692,3.728,0
180.35,3.712,3.638,3.731,0
180.38333,3.718,3.689,3.731,0
180.41667,3.718,3.696,3.731,0
180.45,3.7165,3.705,3.731,0
180.48333,3.718,3.705,3.724,0
180.51667,3.7135,3.641,3.728,0
180.55,3.715,3.702,3.728,0
180.58333,3.712,3.683,3.728,0
180.61667,3.715,3.702,3.734,0
180.65,3.718,3.689,3.731,0
180.68333,3.712,3.651,3.728,0
180.71667,3.718,3.689,3.721,0
180.75,3.715,3.705,3.724,0
180.78333,3.715,3.696,3.731,0
180.81667,3.7165,3.699,3.728,0
180.85,3.7135,3.651,3.731,0
180.88333,3.708,3.702,3.718,0
180.91667,3.712,3.689,3.724,0
180.95,3.718,3.692,3.728,0
180.98333,3.718,3.689,3.731,0
181.01667,3.708,3.654,3.731,0
181.05,3.718,3.699,3.724,0
181.08333,3.715,3.696,3.724,0
181.11667,3.715,3.696,3.724,0
181.15,3.718,3.696,3.728,0
181.18333,3.7065,3.638,3.75,0
181.21667,3.712,3.504,3.731,0
181.25,3.718,3.696,3.728,0
181.28333,3.718,3.692,3.731,0
181.31667,3.718,3.705,3.731,0
181.35,3.7135,3.702,3.721,0
181.38333,3.718,3.641,3.734,0
181.41667,3.7135,3.705,3.724,0
181.45,3.71,3.689,3.731,0
181.48333,3.7135,3.699,3.718,0
181.51667,3.7165,3.686,3.756,0
181.55,3.718,3.638,3.734,0
181.58333,3.715,3.692,3.728,0
181.61667,3.712,3.696,3.721,0
181.65,3.718,3.705,3.728,0
181.68333,3.715,3.699,3.721,0
181.71667,3.712,3.648,3.724,0
181.75,3.705,3.696,3.721,0
181.78333,3.715,3.686,3.728,0
181.81667,3.718,3.699,3.756,0
181.85,3.715,3.689,3.731,0
181.88333,3.712,3.638,3.728,0
181.91667,3.715,3.689,3.724,0
181.95,3.715,3.699,3.728,0
181.98333,3.718,3.705,3.728,0
182.01667,3.715,3.692,3.721,0
182.05,3.705,3.612,3.718,0
182.08333,3.7165,3.696,3.731,0
182.11667,3.7165,3.689,3.744,0
182.15,3.715,3.689,3.731,0
182.18333,3.715,3.705,3.724,0
182.21667,3.715,3.651,3.718,0
182.25,3.712,3.66,3.744,0
182.28333,3.7165,3.689,3.721,0
182.31667,3.705,3.699,3.718,0
182.35,3.708,3.689,3.731,0
182.38333,3.7135,3.209,3.734,0
182.41667,3.715,3.606,3.731,0
182.45,3.712,3.689,3.718,0
182.48333,3.715,3.702,3.721,0
182.51667,3.71,3.699,3.721,0
182.55,3.7135,3.705,3.721,0
182.58333,3.708,3.648,3.718,0
182.61667,3.712,3.689,3.731,0
182.65,3.71,3.696,3.728,0
182.68333,3.715,3.696,3.728,0
182.71667,3.7135,3.692,3.731,0
182.75,3.715,3.632,3.728,0
182.78333,3.7165,3.696,3.724,0
182.81667,3.712,3.705,3.721,0
182.85,3.708,3.692,3.718,0
182.88333,3.712,3.699,3.728,0
182.91667,3.696,3.638,3.721,0
182.95,3.718,3.67,3.734,0
182.98333,3.715,3.686,3.724,0
183.01667,3.712,3.686,3.718,0
